customer_id,order_id,order_date,payment_status,total_amount,utm_source,utm_medium,utm_campaign,first_paid_order_month,order_month,month_index
cust_5ac00160,ord_17e05783,2024-02-27 20:53:46,paid,54.47,tiktok,cpc,tiktok_campaign_10,2024-02,2024-02,0
cust_5aca6197,ord_3a5fcb8f,2024-01-15 10:28:18,paid,165.87,tiktok,cpc,tiktok_campaign_9,2024-01,2024-01,0
cust_5ad09ee5,ord_d40fc321,2024-11-25 09:13:32,paid,101.02,direct,direct,direct,2024-11,2024-11,0
cust_5b1e8751,ord_429a62c1,2024-03-23 18:21:12,paid,176.66,organic,organic,direct,2024-03,2024-03,0
cust_5b24625d,ord_ee8fcbee,2024-12-29 07:33:09,paid,149.06,tiktok,cpc,tiktok_campaign_1,2024-12,2024-12,0
cust_5b83e26a,ord_8bd4fe4b,2024-04-26 13:15:01,paid,87.25,direct,direct,direct,2024-04,2024-04,0
cust_5b9fb11d,ord_8a10701e,2024-08-16 10:09:37,paid,262.68,email,email,email_campaign_2,2024-08,2024-08,0
cust_5bb79b72,ord_3d065507,2024-07-16 17:49:44,paid,339.5,direct,direct,direct,2024-07,2024-07,0
cust_5bcf96fa,ord_9b634eab,2024-06-09 18:14:27,paid,83.72,meta,cpc,meta_campaign_6,2024-06,2024-06,0
cust_5bd5cd1b,ord_16ba7dc1,2024-11-16 14:31:37,paid,126.38,direct,direct,direct,2024-11,2024-11,0
cust_5bdfda3a,ord_8c3a57bc,2024-04-06 08:30:43,paid,89.12,direct,direct,direct,2024-04,2024-04,0
cust_5bfbf5e4,ord_4f99b087,2024-11-24 11:27:19,paid,93.64,meta,cpc,meta_campaign_15,2024-11,2024-11,0
cust_5c08bcd6,ord_bd84efde,2024-07-20 22:16:23,paid,67.48,tiktok,cpc,tiktok_campaign_1,2024-07,2024-07,0
cust_5c59528b,ord_e0458f65,2024-07-24 07:06:04,paid,99.52,direct,direct,direct,2024-07,2024-07,0
cust_5caf0fa0,ord_e791a121,2024-10-19 12:12:52,paid,73.71,organic,organic,direct,2024-10,2024-10,0
cust_5ceeb5f4,ord_85a00b4b,2024-07-20 19:40:39,paid,241.22,direct,direct,direct,2024-07,2024-07,0
cust_5d04536d,ord_c19f5655,2024-09-29 08:02:32,paid,141.71,direct,direct,direct,2024-09,2024-09,0
cust_5d251470,ord_6941791a,2024-12-10 20:44:49,paid,166.19,tiktok,cpc,tiktok_campaign_18,2024-12,2024-12,0
cust_5d58755e,ord_97c14f0c,2024-08-28 19:12:45,paid,51.22,google,cpc,google_campaign_9,2024-08,2024-08,0
cust_5d64f977,ord_01c66fe9,2024-05-08 18:27:26,paid,114.69,organic,organic,direct,2024-05,2024-05,0
cust_5d803fe2,ord_906dfcf6,2024-08-27 11:12:00,paid,175.27,direct,direct,direct,2024-08,2024-08,0
cust_5dd2dac6,ord_399ce6a7,2024-02-16 15:27:10,paid,68.93,organic,organic,direct,2024-02,2024-02,0
cust_5e15b990,ord_da28a805,2024-04-13 19:23:36,paid,116.94,organic,organic,direct,2024-04,2024-04,0
cust_5ea27ce9,ord_21611a7f,2024-01-31 19:34:53,paid,95.69,google,cpc,google_campaign_3,2024-01,2024-01,0
cust_5ec08b37,ord_c1c9a78f,2024-11-01 19:17:34,paid,137.19,tiktok,cpc,tiktok_campaign_10,2024-11,2024-11,0
cust_5ec880d8,ord_2f8b8fd1,2024-01-23 17:00:05,paid,81.91,meta,cpc,meta_campaign_7,2024-01,2024-01,0
cust_5f5b5687,ord_07835f62,2024-03-27 08:41:36,paid,94.33,google,cpc,google_campaign_13,2024-03,2024-03,0
cust_5f604b4a,ord_9a7cfdf3,2024-05-27 21:08:43,paid,36.16,meta,cpc,meta_campaign_18,2024-05,2024-05,0
cust_5f65e693,ord_0b5e00d0,2024-09-30 19:34:30,paid,96.18,google,cpc,google_campaign_9,2024-09,2024-09,0
cust_5f660968,ord_65129ea5,2024-09-30 17:12:21,paid,137.74,direct,direct,direct,2024-09,2024-09,0
cust_5f7aa210,ord_4ebdc026,2024-11-07 03:16:45,paid,91.93,direct,direct,direct,2024-11,2024-11,0
cust_5fa1bae9,ord_7c4d235f,2024-04-23 19:24:29,paid,48.11,google,cpc,google_campaign_15,2024-04,2024-04,0
cust_5fabef9f,ord_61a42169,2024-01-05 21:44:58,paid,150.17,direct,direct,direct,2024-01,2024-01,0
cust_5fba4f2e,ord_d8a5558e,2024-10-19 17:27:53,paid,139.86,meta,cpc,meta_campaign_17,2024-10,2024-10,0
cust_6036201b,ord_5b487647,2024-01-16 19:54:52,paid,100.36,direct,direct,direct,2024-01,2024-01,0
cust_606e96d3,ord_a0bf211f,2024-04-18 14:27:01,paid,110.67,direct,direct,direct,2024-04,2024-04,0
cust_6078b557,ord_c369204e,2024-11-24 19:49:53,paid,88.21,email,email,email_campaign_7,2024-11,2024-11,0
cust_6082dddb,ord_2c116565,2024-07-21 08:14:26,paid,113.8,direct,direct,direct,2024-07,2024-07,0
cust_60b18aee,ord_202a1661,2024-10-08 14:30:03,paid,61.45,tiktok,cpc,tiktok_campaign_16,2024-10,2024-10,0
cust_60b30a92,ord_d8cfaedc,2024-04-30 12:49:01,paid,208.49,direct,direct,direct,2024-04,2024-04,0
cust_60cfbc95,ord_c566de61,2024-01-07 13:56:45,paid,52.2,meta,cpc,meta_campaign_7,2024-01,2024-01,0
cust_60f98fef,ord_a8ab4615,2024-09-30 15:28:59,paid,98.43,tiktok,cpc,tiktok_campaign_19,2024-09,2024-09,0
cust_60fd2f97,ord_dc366a19,2024-12-09 03:23:37,paid,59.36,organic,organic,direct,2024-12,2024-12,0
cust_6102b10e,ord_9f954a3f,2024-08-27 21:03:03,paid,273.02,direct,direct,direct,2024-08,2024-08,0
cust_612303b7,ord_e00f167d,2024-09-24 15:39:29,paid,33.34,email,email,email_campaign_6,2024-09,2024-09,0
cust_6151bcf3,ord_1b17c440,2024-10-26 09:36:34,paid,91.17,direct,direct,direct,2024-10,2024-10,0
cust_616ca6a4,ord_95b2a316,2024-12-03 23:25:44,paid,88.08,direct,direct,direct,2024-12,2024-12,0
cust_6173f6dd,ord_936f09ab,2024-12-13 21:25:59,paid,139.75,direct,direct,direct,2024-12,2024-12,0
cust_61a79b83,ord_235c88e2,2024-06-19 17:34:05,paid,38.09,direct,direct,direct,2024-06,2024-06,0
cust_61e9f4b9,ord_c06a11b0,2024-09-05 21:25:02,paid,44.95,direct,direct,direct,2024-09,2024-09,0
cust_61ebef6c,ord_eea867f1,2024-06-30 19:35:31,paid,77.19,organic,organic,direct,2024-06,2024-06,0
cust_61ed90e9,ord_83ab3b41,2024-06-27 19:07:30,paid,112.48,organic,organic,direct,2024-06,2024-06,0
cust_6208a3b1,ord_e7e8697b,2024-03-17 15:43:59,paid,78.79,direct,direct,direct,2024-03,2024-03,0
cust_621c8b45,ord_6afc6e1c,2024-09-14 10:04:13,paid,53.25,direct,direct,direct,2024-09,2024-09,0
cust_621dcd0f,ord_af9e11b4,2024-07-04 07:16:49,paid,74.84,google,cpc,google_campaign_19,2024-07,2024-07,0
cust_625e330c,ord_c0b5525e,2024-05-25 12:16:30,paid,101.65,direct,direct,direct,2024-05,2024-05,0
cust_627b1b27,ord_fafe07ff,2024-01-18 20:41:46,paid,83.0,direct,direct,direct,2024-01,2024-01,0
cust_62818326,ord_9e784d12,2024-10-04 06:15:35,paid,85.17,direct,direct,direct,2024-10,2024-10,0
cust_6281f48c,ord_43b64c83,2024-02-18 21:11:42,paid,93.08,tiktok,cpc,tiktok_campaign_7,2024-02,2024-02,0
cust_62b648e9,ord_1d5cee12,2024-12-04 19:50:21,paid,301.59,meta,cpc,meta_campaign_17,2024-12,2024-12,0
cust_62f593aa,ord_ba2dc460,2024-05-20 18:28:23,paid,41.39,google,cpc,google_campaign_17,2024-05,2024-05,0
cust_62fa741d,ord_bc130919,2024-10-27 07:47:59,paid,101.29,organic,organic,direct,2024-10,2024-10,0
cust_6315f192,ord_4978d362,2024-10-24 12:47:34,paid,41.55,email,email,email_campaign_3,2024-10,2024-10,0
cust_631c0a98,ord_88a954e7,2024-02-08 12:13:53,paid,99.98,direct,direct,direct,2024-02,2024-02,0
cust_6323ab4b,ord_c4412cf9,2024-12-06 00:03:17,paid,116.89,direct,direct,direct,2024-12,2024-12,0
cust_632ba25c,ord_da567fb3,2024-05-14 14:36:57,paid,92.24,direct,direct,direct,2024-05,2024-05,0
cust_63cc3405,ord_0e8d49f3,2024-11-27 11:31:34,paid,43.79,google,cpc,google_campaign_14,2024-11,2024-11,0
cust_63cc596c,ord_de3cb08c,2024-03-17 03:14:13,paid,119.12,organic,organic,direct,2024-03,2024-03,0
cust_63d11874,ord_08b4b79f,2024-05-25 09:50:37,paid,109.37,meta,cpc,meta_campaign_5,2024-05,2024-05,0
cust_63ff0e5f,ord_90669903,2024-11-18 22:01:30,paid,75.08,direct,direct,direct,2024-11,2024-11,0
cust_64b9c0f9,ord_0e66e3d2,2024-12-02 22:59:36,paid,69.32,tiktok,cpc,tiktok_campaign_16,2024-12,2024-12,0
cust_64dce7cc,ord_a4a5e622,2024-03-22 08:40:01,paid,93.9,organic,organic,direct,2024-03,2024-03,0
cust_6518f04d,ord_4aefed03,2024-12-08 21:20:05,paid,85.4,google,cpc,google_campaign_18,2024-12,2024-12,0
cust_651973c0,ord_1d2f22f3,2024-02-14 21:27:49,paid,167.85,direct,direct,direct,2024-02,2024-02,0
cust_653282fa,ord_6910b81b,2024-01-31 15:35:46,paid,59.78,google,cpc,google_campaign_19,2024-01,2024-01,0
cust_65499731,ord_835b6f83,2024-09-22 18:33:58,paid,21.3,google,cpc,google_campaign_17,2024-09,2024-09,0
cust_65a5d3ea,ord_6464c1f6,2024-06-16 11:25:03,paid,97.8,meta,cpc,meta_campaign_16,2024-06,2024-06,0
cust_65b46c2b,ord_487988b9,2024-11-25 01:05:51,paid,113.84,direct,direct,direct,2024-11,2024-11,0
cust_65c8f5b2,ord_8393f72c,2024-12-25 16:57:43,paid,47.15,direct,direct,direct,2024-12,2024-12,0
cust_65ce728c,ord_2050a3f3,2024-05-24 23:35:37,paid,58.23,google,cpc,google_campaign_6,2024-05,2024-05,0
cust_65d04068,ord_9bfa6ad0,2024-12-02 20:33:16,paid,193.61,google,cpc,google_campaign_2,2024-12,2024-12,0
cust_65deb63c,ord_90b8c2a0,2024-02-24 09:34:04,paid,84.24,direct,direct,direct,2024-02,2024-02,0
cust_65fad4b9,ord_7b24df6c,2024-07-03 15:26:04,paid,62.7,meta,cpc,meta_campaign_1,2024-07,2024-07,0
cust_65feae77,ord_fdd8c069,2024-05-20 21:30:42,paid,83.9,direct,direct,direct,2024-05,2024-05,0
cust_66161882,ord_85bda5b9,2024-07-21 10:40:59,paid,47.28,tiktok,cpc,tiktok_campaign_14,2024-07,2024-07,0
cust_661dd469,ord_406952bd,2024-12-02 14:00:11,paid,401.22,direct,direct,direct,2024-12,2024-12,0
cust_6626ce61,ord_ec1fe477,2024-11-20 22:29:23,paid,119.6,direct,direct,direct,2024-11,2024-11,0
cust_6647baf7,ord_639035cc,2024-10-30 08:50:07,paid,258.78,meta,cpc,meta_campaign_1,2024-10,2024-10,0
cust_66a74750,ord_cfe96722,2024-12-13 21:17:06,paid,172.71,google,cpc,google_campaign_10,2024-12,2024-12,0
cust_66f42c6f,ord_bf7fe8ad,2024-01-11 23:44:40,paid,64.63,direct,direct,direct,2024-01,2024-01,0
cust_66f78481,ord_df3f457d,2024-08-30 10:03:31,paid,90.15,tiktok,cpc,tiktok_campaign_9,2024-08,2024-08,0
cust_676e2768,ord_a66bdbe3,2024-11-27 19:06:14,paid,91.55,direct,direct,direct,2024-11,2024-11,0
cust_679b15b2,ord_5b7e393c,2024-09-08 12:42:57,paid,71.08,google,cpc,google_campaign_7,2024-09,2024-09,0
cust_679d2a62,ord_85b59f97,2024-11-05 12:05:26,paid,273.85,direct,direct,direct,2024-11,2024-11,0
cust_67a75099,ord_945f621b,2024-11-28 19:32:45,paid,72.37,google,cpc,google_campaign_7,2024-11,2024-11,0
cust_67c9dbc4,ord_e736fc22,2024-09-08 08:35:57,paid,44.71,google,cpc,google_campaign_1,2024-09,2024-09,0
cust_683b0350,ord_ac2e2d11,2024-03-15 20:20:02,paid,116.45,organic,organic,direct,2024-03,2024-03,0
cust_68acc616,ord_201aef6e,2024-09-25 08:34:30,paid,72.72,direct,direct,direct,2024-09,2024-09,0
cust_68c5665b,ord_96323645,2024-12-23 09:47:33,paid,91.57,organic,organic,direct,2024-12,2024-12,0
cust_68d87350,ord_67bbd010,2024-11-21 22:08:57,paid,232.5,direct,direct,direct,2024-11,2024-11,0
cust_68dcbd96,ord_33278f55,2024-10-17 08:30:14,paid,35.46,meta,cpc,meta_campaign_19,2024-10,2024-10,0
cust_68e06755,ord_f3ae7b55,2024-09-20 10:27:42,paid,145.31,direct,direct,direct,2024-09,2024-09,0
cust_6900dd35,ord_d272cf54,2024-12-14 16:28:04,paid,198.56,direct,direct,direct,2024-12,2024-12,0
cust_6906016c,ord_910a7ec7,2024-07-16 10:17:50,paid,327.33,meta,cpc,meta_campaign_3,2024-07,2024-07,0
cust_6913cfc2,ord_bdef97a7,2024-03-28 13:37:17,paid,363.66,direct,direct,direct,2024-03,2024-03,0
cust_69c86e2f,ord_d52d8e6c,2024-10-14 15:28:32,paid,84.59,google,cpc,google_campaign_8,2024-10,2024-10,0
cust_69d7b8fc,ord_8505d745,2024-08-30 11:41:12,paid,91.88,meta,cpc,meta_campaign_10,2024-08,2024-08,0
cust_69e4ae7d,ord_339d934a,2024-05-28 13:15:58,paid,72.46,direct,direct,direct,2024-05,2024-05,0
cust_69f1f014,ord_90009e12,2024-06-05 10:20:10,paid,198.58,organic,organic,direct,2024-06,2024-06,0
cust_69ff4a99,ord_3bd87d56,2024-03-27 05:56:29,paid,140.76,google,cpc,google_campaign_14,2024-03,2024-03,0
cust_6a2eb557,ord_f02d7079,2024-07-15 07:28:58,paid,95.21,direct,direct,direct,2024-07,2024-07,0
cust_6a5023a8,ord_cd31cca0,2024-03-05 21:28:11,paid,120.78,direct,direct,direct,2024-03,2024-03,0
cust_6a646e9d,ord_77f73be3,2024-08-05 16:18:52,paid,87.16,google,cpc,google_campaign_3,2024-08,2024-08,0
cust_6a6957da,ord_1fe4b340,2024-05-14 10:34:08,paid,81.07,direct,direct,direct,2024-05,2024-05,0
cust_6a8c259c,ord_3dcd8392,2024-01-21 10:05:56,paid,111.47,meta,cpc,meta_campaign_13,2024-01,2024-01,0
cust_6ad3fd6e,ord_66e4822d,2024-03-25 21:17:13,paid,113.34,direct,direct,direct,2024-03,2024-03,0
cust_6aecb4c7,ord_7a6b666c,2024-05-25 19:58:39,paid,63.07,direct,direct,direct,2024-05,2024-05,0
cust_6b18601e,ord_a1233ca1,2024-05-31 08:59:48,paid,176.05,google,cpc,google_campaign_16,2024-05,2024-05,0
cust_6b2f1ee2,ord_bea19d68,2024-03-04 11:23:02,paid,25.77,direct,direct,direct,2024-03,2024-03,0
cust_6bb7292a,ord_22b65cc0,2024-08-10 15:13:31,paid,118.82,google,cpc,google_campaign_3,2024-08,2024-08,0
cust_6bf551a4,ord_6746b5ae,2024-11-30 17:33:17,paid,194.95,tiktok,cpc,tiktok_campaign_16,2024-11,2024-11,0
cust_6c24b0fd,ord_9eaa9902,2024-07-08 18:32:34,paid,133.84,organic,organic,direct,2024-07,2024-07,0
cust_6c24e339,ord_38412dd8,2024-09-09 17:00:19,paid,83.78,organic,organic,direct,2024-09,2024-09,0
cust_6c42b69d,ord_b7e0fb0e,2024-02-28 18:40:01,paid,154.54,tiktok,cpc,tiktok_campaign_17,2024-02,2024-02,0
cust_6c445c49,ord_7ccb1a11,2024-11-05 13:52:28,paid,89.93,organic,organic,direct,2024-11,2024-11,0
cust_6cb7bb9a,ord_58590691,2024-03-08 07:49:03,paid,83.65,tiktok,cpc,tiktok_campaign_17,2024-03,2024-03,0
cust_6cc02baa,ord_f1520b0b,2024-05-24 11:23:13,paid,140.03,direct,direct,direct,2024-05,2024-05,0
cust_6cddc920,ord_7df6d3ee,2024-04-06 17:47:25,paid,57.3,tiktok,cpc,tiktok_campaign_18,2024-04,2024-04,0
cust_6d138d40,ord_33095cee,2024-08-04 06:08:29,paid,51.83,meta,cpc,meta_campaign_5,2024-08,2024-08,0
cust_6d6d4496,ord_18784135,2024-11-19 20:52:50,paid,146.7,direct,direct,direct,2024-11,2024-11,0
cust_6d721f8b,ord_b94a1e3d,2024-10-16 03:02:37,paid,51.12,meta,cpc,meta_campaign_11,2024-10,2024-10,0
cust_6d76eb88,ord_08215b08,2024-04-30 09:58:00,paid,74.14,organic,organic,direct,2024-04,2024-04,0
cust_6ddf8bc5,ord_dc1a762c,2024-12-17 17:21:21,paid,60.36,direct,direct,direct,2024-12,2024-12,0
cust_6df0cf50,ord_eef00cb9,2024-02-10 17:46:23,paid,140.84,organic,organic,direct,2024-02,2024-02,0
cust_6e2a2064,ord_800f23b3,2024-07-05 10:11:10,paid,102.13,google,cpc,google_campaign_5,2024-07,2024-07,0
cust_6e889a49,ord_81b64da8,2024-04-21 18:41:56,paid,80.49,direct,direct,direct,2024-04,2024-04,0
cust_6e88f4df,ord_cbb7c38f,2024-06-05 12:48:58,paid,90.99,direct,direct,direct,2024-06,2024-06,0
cust_6eb1d2f4,ord_42a6cb2a,2024-12-10 17:21:06,paid,28.6,direct,direct,direct,2024-12,2024-12,0
cust_6ed6c3c5,ord_9eb52009,2024-04-12 18:42:10,paid,89.51,google,cpc,google_campaign_12,2024-04,2024-04,0
cust_6f429fc8,ord_f1c0a319,2024-10-26 17:35:33,paid,49.19,meta,cpc,meta_campaign_16,2024-10,2024-10,0
cust_6f5298ee,ord_0573e8d2,2024-07-24 12:57:43,paid,36.25,direct,direct,direct,2024-07,2024-07,0
cust_6f79f9d8,ord_43be17ed,2024-09-15 07:26:05,paid,173.43,direct,direct,direct,2024-09,2024-09,0
cust_6f832463,ord_6f5ec0d1,2024-01-02 01:17:38,paid,85.81,google,cpc,google_campaign_7,2024-01,2024-01,0
cust_6f927c09,ord_e381d675,2024-10-10 12:20:11,paid,33.12,direct,direct,direct,2024-10,2024-10,0
cust_6fba4f06,ord_39331f88,2024-04-01 22:21:40,paid,90.41,direct,direct,direct,2024-04,2024-04,0
cust_6fe564ee,ord_1fc51b4a,2024-09-14 07:27:52,paid,86.57,google,cpc,google_campaign_7,2024-09,2024-09,0
cust_6fef667d,ord_9eda2b35,2024-12-10 20:40:44,paid,158.37,organic,organic,direct,2024-12,2024-12,0
cust_6ff2c26c,ord_b078628a,2024-08-31 11:39:43,paid,178.74,google,cpc,google_campaign_5,2024-08,2024-08,0
cust_6ffd9a72,ord_93902d8b,2024-02-05 22:41:15,paid,77.1,google,cpc,google_campaign_13,2024-02,2024-02,0
cust_70bc0f69,ord_efae97cc,2024-11-30 09:13:10,paid,82.71,direct,direct,direct,2024-11,2024-11,0
cust_70c71518,ord_62e52521,2024-07-13 09:32:18,paid,79.62,google,cpc,google_campaign_8,2024-07,2024-07,0
cust_70cda276,ord_9870c168,2024-08-10 14:07:36,paid,103.63,direct,direct,direct,2024-08,2024-08,0
cust_71100e2b,ord_c0ac236a,2024-11-13 23:19:53,paid,101.73,direct,direct,direct,2024-11,2024-11,0
cust_713f236a,ord_01f0e909,2024-01-24 20:37:34,paid,56.11,google,cpc,google_campaign_18,2024-01,2024-01,0
cust_71b8f426,ord_90faf035,2024-01-08 10:16:42,paid,63.36,organic,organic,direct,2024-01,2024-01,0
cust_71b8f426,ord_c1e093d0,2024-08-26 20:31:48,paid,86.12,organic,organic,direct,2024-01,2024-08,7
cust_71eb9a2c,ord_26450d37,2024-01-25 08:35:05,paid,67.07,direct,direct,direct,2024-01,2024-01,0
cust_71f77ecb,ord_e62c1b9e,2024-06-18 07:10:07,paid,113.56,direct,direct,direct,2024-06,2024-06,0
cust_71ff385e,ord_e8426bff,2024-01-29 11:22:28,paid,34.06,direct,direct,direct,2024-01,2024-01,0
cust_7203a736,ord_f7f4d13a,2024-06-15 09:19:13,paid,28.34,direct,direct,direct,2024-06,2024-06,0
cust_720bce16,ord_8ba862d9,2024-07-01 19:31:49,paid,260.96,meta,cpc,meta_campaign_6,2024-07,2024-07,0
cust_72239818,ord_587c7a43,2024-08-27 21:12:25,paid,71.43,organic,organic,direct,2024-08,2024-08,0
cust_722d7e3e,ord_f7d15ba4,2024-08-19 08:29:29,paid,69.59,organic,organic,direct,2024-08,2024-08,0
cust_723c8964,ord_878cfe43,2024-01-17 21:00:30,paid,82.74,google,cpc,google_campaign_15,2024-01,2024-01,0
cust_725543b3,ord_0a67aece,2024-02-10 18:35:39,paid,147.47,tiktok,cpc,tiktok_campaign_5,2024-02,2024-02,0
cust_726e9d91,ord_bdc8b59f,2024-11-08 10:53:56,paid,92.75,organic,organic,direct,2024-11,2024-11,0
cust_72929ab3,ord_6178f8a9,2024-11-10 17:53:12,paid,144.53,direct,direct,direct,2024-11,2024-11,0
cust_72a7f549,ord_223e1cb6,2024-03-24 13:58:15,paid,44.79,direct,direct,direct,2024-03,2024-03,0
cust_72aa67ab,ord_cbbc08d8,2024-03-08 15:48:42,paid,48.71,direct,direct,direct,2024-03,2024-03,0
cust_72b3f3d8,ord_f3425261,2024-07-05 08:28:41,paid,87.02,direct,direct,direct,2024-07,2024-07,0
cust_72fab500,ord_3521e83b,2024-11-15 10:27:52,paid,41.56,google,cpc,google_campaign_12,2024-11,2024-11,0
cust_7305157b,ord_7cf1c1a6,2024-01-27 15:27:04,paid,78.68,direct,direct,direct,2024-01,2024-01,0
cust_7333ac07,ord_1a97fba4,2024-03-15 18:48:57,paid,33.21,direct,direct,direct,2024-03,2024-03,0
cust_733b67f3,ord_b989171b,2024-11-28 21:20:51,paid,71.59,direct,direct,direct,2024-11,2024-11,0
cust_73708941,ord_9858743c,2024-11-17 20:38:56,paid,58.02,direct,direct,direct,2024-11,2024-11,0
cust_7383698a,ord_6b68921a,2024-12-25 16:01:05,paid,127.58,email,email,email_campaign_2,2024-12,2024-12,0
cust_739128f7,ord_1dafd8da,2024-02-07 10:03:28,paid,160.83,direct,direct,direct,2024-02,2024-02,0
cust_739b2ce3,ord_a51135fc,2024-12-07 12:43:23,paid,75.02,google,cpc,google_campaign_5,2024-12,2024-12,0
cust_73d5afc4,ord_70939e19,2024-02-16 15:49:17,paid,46.91,direct,direct,direct,2024-02,2024-02,0
cust_73d8078f,ord_5ad638bd,2024-09-20 13:53:55,paid,101.97,organic,organic,direct,2024-09,2024-09,0
cust_74175d8f,ord_a855e86e,2024-01-05 00:56:57,paid,71.92,meta,cpc,meta_campaign_16,2024-01,2024-01,0
cust_7432b395,ord_28d9f996,2024-08-19 11:46:10,paid,95.86,tiktok,cpc,tiktok_campaign_10,2024-08,2024-08,0
cust_7442fb70,ord_0defa538,2024-10-05 13:04:06,paid,251.68,direct,direct,direct,2024-10,2024-10,0
cust_748159ac,ord_571d0000,2024-11-13 12:35:07,paid,96.17,direct,direct,direct,2024-11,2024-11,0
cust_748fedba,ord_08213543,2024-03-22 21:54:51,paid,95.39,google,cpc,google_campaign_6,2024-03,2024-03,0
cust_749fe628,ord_84202738,2024-07-27 18:41:24,paid,21.48,direct,direct,direct,2024-07,2024-07,0
cust_74de1318,ord_feff6912,2024-03-30 11:00:15,paid,208.38,direct,direct,direct,2024-03,2024-03,0
cust_74e4b02f,ord_9dfe4066,2024-12-25 16:36:24,paid,96.31,direct,direct,direct,2024-12,2024-12,0
cust_751eb061,ord_1af20393,2024-07-15 17:56:46,paid,31.88,direct,direct,direct,2024-07,2024-07,0
cust_75336973,ord_892007c2,2024-04-05 21:35:14,paid,177.87,direct,direct,direct,2024-04,2024-04,0
cust_759a11a9,ord_c2a1b557,2024-10-21 06:53:18,paid,94.78,direct,direct,direct,2024-10,2024-10,0
cust_75b43426,ord_ba04ee58,2024-08-17 13:36:18,paid,57.37,email,email,email_campaign_1,2024-08,2024-08,0
cust_75beb873,ord_0fb88e8e,2024-09-16 18:34:54,paid,280.25,organic,organic,direct,2024-09,2024-09,0
cust_75f9405e,ord_51489481,2024-12-15 12:50:34,paid,39.71,google,cpc,google_campaign_2,2024-12,2024-12,0
cust_76066cad,ord_64a75ce9,2024-05-11 19:59:00,paid,87.46,organic,organic,direct,2024-05,2024-05,0
cust_76197dbc,ord_f1906976,2024-07-26 11:10:02,paid,290.96,google,cpc,google_campaign_7,2024-07,2024-07,0
cust_768f4e49,ord_c9e572c1,2024-07-13 10:09:07,paid,143.03,organic,organic,direct,2024-07,2024-07,0
cust_76ae99ad,ord_b469e4c7,2024-08-24 21:24:36,paid,32.04,direct,direct,direct,2024-08,2024-08,0
cust_76b77278,ord_cf4a591c,2024-05-05 18:10:54,paid,58.47,tiktok,cpc,tiktok_campaign_11,2024-05,2024-05,0
cust_76ef585a,ord_e6943c77,2024-01-27 21:40:52,paid,172.73,direct,direct,direct,2024-01,2024-01,0
cust_770146c2,ord_4b47477a,2024-04-23 17:35:00,paid,73.65,direct,direct,direct,2024-04,2024-04,0
cust_770a81fd,ord_52863d66,2024-06-11 09:53:31,paid,119.18,direct,direct,direct,2024-06,2024-06,0
cust_770f14b4,ord_9c59eaeb,2024-10-26 20:17:47,paid,349.81,organic,organic,direct,2024-10,2024-10,0
cust_772cccca,ord_70be162a,2024-01-29 07:48:29,paid,224.67,direct,direct,direct,2024-01,2024-01,0
cust_7733825b,ord_1ad97418,2024-08-11 09:14:07,paid,48.77,meta,cpc,meta_campaign_18,2024-08,2024-08,0
cust_778864f8,ord_d0293135,2024-12-19 10:26:30,paid,66.26,google,cpc,google_campaign_10,2024-12,2024-12,0
cust_77b7f167,ord_dd77b4a0,2024-05-09 13:14:30,paid,39.25,google,cpc,google_campaign_9,2024-05,2024-05,0
cust_77ece1d6,ord_e03abec0,2024-10-22 08:57:02,paid,93.9,email,email,email_campaign_9,2024-10,2024-10,0
cust_77fe5c86,ord_8824ecc2,2024-12-01 19:16:06,paid,108.95,direct,direct,direct,2024-12,2024-12,0
cust_783ab42d,ord_084effb9,2024-11-08 23:53:48,paid,78.75,direct,direct,direct,2024-11,2024-11,0
cust_7844ab0b,ord_fe862f36,2024-11-05 08:20:29,paid,312.22,organic,organic,direct,2024-11,2024-11,0
cust_789924f6,ord_1855a552,2024-06-05 12:53:21,paid,64.94,direct,direct,direct,2024-06,2024-06,0
cust_78a43c00,ord_c1079154,2024-09-17 19:30:03,paid,77.15,organic,organic,direct,2024-09,2024-09,0
cust_78ca2de3,ord_72a1329d,2024-01-29 17:09:11,paid,33.13,direct,direct,direct,2024-01,2024-01,0
cust_78ccdb47,ord_6168352b,2024-02-15 12:06:31,paid,102.28,tiktok,cpc,tiktok_campaign_10,2024-02,2024-02,0
cust_78ff646e,ord_c2fa85ac,2024-07-22 11:14:58,paid,82.14,google,cpc,google_campaign_4,2024-07,2024-07,0
cust_7919cd08,ord_7a72606f,2024-05-04 10:15:01,paid,111.66,direct,direct,direct,2024-05,2024-05,0
cust_792e6bb1,ord_2e92a609,2024-05-20 11:58:23,paid,86.81,tiktok,cpc,tiktok_campaign_12,2024-05,2024-05,0
cust_792fe5e5,ord_316c4d9f,2024-04-12 19:51:16,paid,51.36,direct,direct,direct,2024-04,2024-04,0
cust_79336b0e,ord_d656cc30,2024-03-22 22:31:04,paid,95.17,tiktok,cpc,tiktok_campaign_7,2024-03,2024-03,0
cust_79468ecc,ord_1040aa14,2024-12-20 17:11:33,paid,117.36,organic,organic,direct,2024-12,2024-12,0
cust_794890b2,ord_e27315a6,2024-10-05 10:23:46,paid,54.85,google,cpc,google_campaign_5,2024-10,2024-10,0
cust_7974311a,ord_5725775b,2024-05-10 03:05:21,paid,37.48,direct,direct,direct,2024-05,2024-05,0
